"date","accident","copd","cvd","death","inf","pneu","resp","city","dow","tmpd","tmax","tmin","dptp","rhum","pm10","pm25","o3","no2","so2","co","date_lag_1","date_lag_2","date_lag_3","date_lag_4","date_lag_5","accident_lag_1","accident_lag_2","accident_lag_3","accident_lag_4","accident_lag_5","copd_lag_1","copd_lag_2","copd_lag_3","copd_lag_4","copd_lag_5","cvd_lag_1","cvd_lag_2","cvd_lag_3","cvd_lag_4","cvd_lag_5","death_lag_1","death_lag_2","death_lag_3","death_lag_4","death_lag_5","inf_lag_1","inf_lag_2","inf_lag_3","inf_lag_4","inf_lag_5","pneu_lag_1","pneu_lag_2","pneu_lag_3","pneu_lag_4","pneu_lag_5","resp_lag_1","resp_lag_2","resp_lag_3","resp_lag_4","resp_lag_5","city_lag_1","city_lag_2","city_lag_3","city_lag_4","city_lag_5","dow_lag_1","dow_lag_2","dow_lag_3","dow_lag_4","dow_lag_5","tmpd_lag_1","tmpd_lag_2","tmpd_lag_3","tmpd_lag_4","tmpd_lag_5","tmax_lag_1","tmax_lag_2","tmax_lag_3","tmax_lag_4","tmax_lag_5","tmin_lag_1","tmin_lag_2","tmin_lag_3","tmin_lag_4","tmin_lag_5","dptp_lag_1","dptp_lag_2","dptp_lag_3","dptp_lag_4","dptp_lag_5","rhum_lag_1","rhum_lag_2","rhum_lag_3","rhum_lag_4","rhum_lag_5","pm10_lag_1","pm10_lag_2","pm10_lag_3","pm10_lag_4","pm10_lag_5","pm25_lag_1","pm25_lag_2","pm25_lag_3","pm25_lag_4","pm25_lag_5","o3_lag_1","o3_lag_2","o3_lag_3","o3_lag_4","o3_lag_5","no2_lag_1","no2_lag_2","no2_lag_3","no2_lag_4","no2_lag_5","so2_lag_1","so2_lag_2","so2_lag_3","so2_lag_4","so2_lag_5","co_lag_1","co_lag_2","co_lag_3","co_lag_4","co_lag_5","death_nextDay","month","year","weekend","week","dow_Sunday","dow_Monday","dow_Tuesday","dow_Wednesday","dow_Thursday","dow_Friday","dow_Saturday","month_Jan","month_Feb","month_Mar","month_Apr","month_May","month_Jun","month_Jul","month_Aug","month_Sep","month_Oct","month_Nov","month_Dec","is_tmax_high","is_treated","pair","death_sum3","id"
"1994-09-14",7,3,47,80,0,4,7,"chic","Wednesday",81,89,73,67.75,59.125,57.351549053,NA,27.3246072655,28.9289199082,7.6927050749,688.25130728,"1994-09-13","1994-09-12","1994-09-11","1994-09-10","1994-09-09",4,2,6,7,3,2,2,1,2,6,45,49,55,41,45,69,82,103,72,95,0,0,0,0,0,3,7,7,2,4,5,9,8,4,10,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",77,75.5,74.5,76.5,72,88,86,87,86,84,66,65,62,67,60,62.25,60.25,64.875,63.5,63.125,53.5,59,71,73.5,71.375,68.959982788,84.476549053,41.9498290834,34.035283993,46.182366071,NA,NA,NA,NA,NA,29.7527238446,27.9597703995,24.7531593955,26.1669667392,21.370390566,32.9310931412,43.623191401,31.2214651675,34.766627537,45.646694953,6.9975968609,10.2715539845,3.9288645848,4.2721223658,5.1715310801,592.60525842,852.130599854,882.226168331,796.767311185,1187.16023575,98,"Sep",1994,FALSE,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,21,231,21
"1994-09-21",3,7,41,75,0,2,9,"chic","Wednesday",71,82,60,48,39.75,77.816173622,NA,30.2138248975,45.801504676,8.0998428251,721.65758898,"1994-09-20","1994-09-19","1994-09-18","1994-09-17","1994-09-16",4,2,3,8,6,4,2,5,1,7,51,48,45,40,45,86,75,84,73,67,0,0,0,0,0,1,2,4,2,6,5,4,9,3,13,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",71.5,70,67,65.5,74,85,83,80,74,85,58,57,54,57,63,53,55.25,43.125,53,56.875,48.5,59.125,39.5,67,61,76.628961968,57.469864597,23.943358574,35.254389598,72.845128151,NA,NA,NA,NA,NA,21.1004993774,15.889180092,11.442776238,9.787962767,33.489720982,43.868857383,41.219106635,25.7686804036,21.31922521,22.334186766,6.3648112083,4.2234390651,2.2865293031,0.762354724800001,5.8151112758,964.01933696,924.23770828,786.92311143,609.01595629,433.07929374,79,"Sep",1994,FALSE,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,22,236,22
"1996-06-17",4,8,47,94,0,3,11,"chic","Monday",74,84,64,72.5,92.833333333,57.092080333,NA,33.152716483,26.7298254484,1.8336930443,933.99321032,"1996-06-16","1996-06-15","1996-06-14","1996-06-13","1996-06-12",3,4,7,2,9,0,4,2,2,3,41,54,38,47,51,60,79,76,72,79,0,0,0,0,0,4,3,4,5,2,4,7,6,7,5,"chic","chic","chic","chic","chic","Sunday","Saturday","Friday","Thursday","Wednesday",72.5,71,71.5,75.5,65.5,87,83,81,86,79,58,59,62,65,52,67,51.75,59.625,68.5,63.75,98.714285714,50.25,66.125,68.375,75.5,57.251049177,47.126792698,46.521258424,55.223963112,54.602067424,NA,NA,NA,NA,NA,38.892997242,33.853931701,29.6733915519,32.448790839,24.0646194598,33.1954173932,32.8831228562,32.2413204052,37.885042146,45.08702306,5.7305786487,5.5355157396,4.2908376361,8.2390349282,5.8343838072,1139.25234869,1357.12574955,1099.76625122,935.40935773,1301.86624856,82,"Jun",1996,FALSE,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,23,233,23
"1996-07-08",6,5,52,77,0,3,8,"chic","Monday",71.5,86,57,55.125,53,41.460557198,NA,25.5258712215,28.3408830321,6.1774419696,691.17874258,"1996-07-07","1996-07-06","1996-07-05","1996-07-04","1996-07-03",0,2,4,5,7,0,11,3,3,3,53,39,51,29,48,67,78,78,63,85,0,0,0,0,0,0,4,1,4,4,0,15,4,7,7,"chic","chic","chic","chic","chic","Sunday","Saturday","Friday","Thursday","Wednesday",78,73,70.5,64,65,91,88,85,77,75,65,58,56,51,55,57.125,61.75,57.125,51.5,48.875,49.5,52.375,54.5,55.875,58.5,47.113568635,64.10395325,66.627036756,55.165114546,13.20220246,NA,NA,NA,NA,NA,52.457176135,54.461871135,31.091979121,24.3798310035,23.7649530671,25.433662084,34.3404073758,39.069034556,19.253305935,15.946655806,6.3939595981,10.4824384443,10.2479468884,4.7091967686,2.1840585502,589.00564009,708.61623022,934.45233545,777.05573664,796.198629541,62,"Jul",1996,FALSE,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,24,222,24
"1996-08-21",5,2,48,79,0,5,7,"chic","Wednesday",78,89,67,72.75,81.25,62.33905844,NA,20.5016238678,42.462711058,4.29885225,1052.59785714,"1996-08-20","1996-08-19","1996-08-18","1996-08-17","1996-08-16",1,3,5,2,7,2,4,2,2,2,35,43,40,46,36,67,76,72,83,63,0,0,0,0,0,2,3,4,7,5,4,7,6,9,7,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",77,76,70.5,69,68.5,84,85,79,80,75,70,67,62,58,62,71.25,71.375,69.375,64.125,61.125,86,79,90.375,79.125,76.5,47.801970528,42.876007891,33.3033238236,32.2926762505,19.36782662,NA,NA,NA,NA,NA,19.494409225,24.3349578283,24.71393237,20.9057746937,14.568252053,27.5667304689,24.697194303,23.143067629,25.545781556,19.409099277,4.0360937009,2.3066346892,3.2281574087,3.5513140816,2.2844613458,688.47947686,618.34968909,779.44756005,928.46318525,656.894241,79,"Aug",1996,FALSE,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,25,222,25
"1996-08-22",1,3,44,79,0,4,7,"chic","Thursday",79,88,70,71.125,83.75,59.993850285,NA,29.3180230508,28.1713258229,3.7443373217,677.59698105,"1996-08-21","1996-08-20","1996-08-19","1996-08-18","1996-08-17",5,1,3,5,2,2,2,4,2,2,48,35,43,40,46,79,67,76,72,83,0,0,0,0,0,5,2,3,4,7,7,4,7,6,9,"chic","chic","chic","chic","chic","Wednesday","Tuesday","Monday","Sunday","Saturday",78,77,76,70.5,69,89,84,85,79,80,67,70,67,62,58,72.75,71.25,71.375,69.375,64.125,81.25,86,79,90.375,79.125,62.33905844,47.801970528,42.876007891,33.3033238236,32.2926762505,NA,NA,NA,NA,NA,20.5016238678,19.494409225,24.3349578283,24.71393237,20.9057746937,42.462711058,27.5667304689,24.697194303,23.143067629,25.545781556,4.29885225,4.0360937009,2.3066346892,3.2281574087,3.5513140816,1052.59785714,688.47947686,618.34968909,779.44756005,928.46318525,68,"Aug",1996,FALSE,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,26,225,26
"1997-06-21",3,4,49,80,0,3,7,"chic","Saturday",75.5,82,69,64.75,72.5,26.784569977,NA,28.1086489913,24.046914295,2.1617566155,545.88102987,"1997-06-20","1997-06-19","1997-06-18","1997-06-17","1997-06-16",3,5,2,1,4,3,2,1,6,5,47,34,36,46,39,74,66,62,75,83,0,0,0,0,0,1,5,3,6,8,4,7,4,12,13,"chic","chic","chic","chic","chic","Friday","Thursday","Wednesday","Tuesday","Monday",81.5,70,67,60.5,67,88,84,80,68,79,75,56,54,53,55,72.875,65.875,61.125,50.375,53.375,77.125,65.375,75,72.625,64.375,74.783571429,56.838516484,48.672472528,23.75153523,23.802197802,NA,NA,NA,NA,NA,38.250610446,30.1663583386,29.4338599675,21.3758628205,30.475853144,26.7417033693,41.881564387,31.6155888308,19.341229992,24.034889211,4.0512570317,8.5614720335,7.7893090584,3.3923844823,2.7615877392,538.60224797,850.168239843,749.16166768,620.56690467,665.62556007,67,"Jun",1997,TRUE,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,27,220,27
"1997-06-22",6,2,44,67,0,6,8,"chic","Sunday",77,88,66,66.875,66.25,21.04739011,NA,35.927961504,31.5420191584,7.6266944769,814.932583141,"1997-06-21","1997-06-20","1997-06-19","1997-06-18","1997-06-17",3,3,5,2,1,4,3,2,1,6,49,47,34,36,46,80,74,66,62,75,0,0,0,0,0,3,1,5,3,6,7,4,7,4,12,"chic","chic","chic","chic","chic","Saturday","Friday","Thursday","Wednesday","Tuesday",75.5,81.5,70,67,60.5,82,88,84,80,68,69,75,56,54,53,64.75,72.875,65.875,61.125,50.375,72.5,77.125,65.375,75,72.625,26.784569977,74.783571429,56.838516484,48.672472528,23.75153523,NA,NA,NA,NA,NA,28.1086489913,38.250610446,30.1663583386,29.4338599675,21.3758628205,24.046914295,26.7417033693,41.881564387,31.6155888308,19.341229992,2.1617566155,4.0512570317,8.5614720335,7.7893090584,3.3923844823,545.88102987,538.60224797,850.168239843,749.16166768,620.56690467,74,"Jun",1997,TRUE,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,28,221,28
"1997-07-16",7,3,33,69,0,1,4,"chic","Wednesday",82.5,94,71,59.875,42.875,39.1823806041,NA,30.364393766,26.7639247185,6.3610673292,716.02422567,"1997-07-15","1997-07-14","1997-07-13","1997-07-12","1997-07-11",4,2,3,5,0,5,4,4,3,1,40,58,43,41,42,65,83,82,78,68,0,0,0,0,0,4,4,6,4,5,9,8,10,7,6,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",79,83,82.5,74.5,68.5,90,92,93,87,83,68,74,72,62,54,64.25,62.375,71.75,63.5,59.125,53,55.5,61.875,57.875,61.375,28.354941809,41.119019723,58.138303469,58.096180335,41.05873399,NA,NA,NA,NA,NA,22.9387150132,26.1879213258,37.229321658,46.690613865,32.427189158,26.1762997578,24.794171812,21.27001063,34.5067888419,31.7276752738,3.728023776,3.9587183112,5.1987622691,4.8797951284,4.1351073819,749.62945889,673.06924087,588.40559247,776.15826451,1046.01361613,69,"Jul",1997,FALSE,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,29,217,29
"1997-07-26",5,3,43,81,0,7,10,"chic","Saturday",85.5,96,75,73.375,81.875,58.214590942,NA,41.667510417,18.687617799,1.1354590214,615.73897317,"1997-07-25","1997-07-24","1997-07-23","1997-07-22","1997-07-21",6,2,2,2,4,2,4,2,4,6,42,64,31,44,32,74,86,76,67,73,0,0,0,0,0,3,1,5,4,3,5,5,7,8,9,"chic","chic","chic","chic","chic","Friday","Thursday","Wednesday","Tuesday","Monday",76,72.5,69,69,72,86,83,73,71,79,66,62,65,67,65,75.75,64.75,59.75,64.375,65.125,79.25,71.25,72.875,85.375,94.875,78.244893972,43.139863924,25.045568508,21.056587792,26.735520632,NA,NA,NA,NA,NA,35.52402097,37.000457682,29.6199170512,26.2853404691,29.5803985942,27.5311304929,27.2774637092,21.870786659,17.541806623,22.050961484,1.7334136571,2.2399058097,1.1987910246,1.4703356917,1.4873529746,897.596747933,867.109269927,748.21931275,701.04827837,712.77877277,55,"Jul",1997,TRUE,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,30,241,30
"1998-06-22",0,2,43,64,0,4,6,"chic","Monday",74,86,61,61.9,NA,32.083727322,11.975348365,26.9760644106,25.363667762,6.2860319858,832.97597916,"1998-06-21","1998-06-20","1998-06-19","1998-06-18","1998-06-17",7,6,5,2,6,1,2,10,8,4,43,46,36,53,51,74,77,66,95,68,0,0,0,0,0,8,5,7,2,3,9,7,17,10,7,"chic","chic","chic","chic","chic","Sunday","Saturday","Friday","Thursday","Wednesday",79,78,73,77,73,88,91,82,89,84,69,64,64,64,62,66,68,61.2,69.3,63.7,NA,NA,NA,NA,NA,14.639325067,39.6420798901,34.6618340573,56.80392562,38.7185261711,12.758727034,15.758727034,8.758727034,21.0587270338,19.3587270338,32.430508606,31.845941163,29.7174029339,34.503680787,20.754862497,21.728683197,27.3223560892,25.026192439,27.2920519946,32.9757003228,5.708271414,5.5262616218,4.4493736238,2.5845993585,3.7675983432,547.55504649,607.28544199,566.35261109,651.75146269,763.86783183,64,"Jun",1998,FALSE,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,31,215,31
"1998-06-23",5,1,32,64,0,3,4,"chic","Tuesday",74,87,61,60.6,NA,38.5842286505,14.758727034,39.885279766,30.2208066932,7.2935642857,866.179543347,"1998-06-22","1998-06-21","1998-06-20","1998-06-19","1998-06-18",0,7,6,5,2,2,1,2,10,8,43,43,46,36,53,64,74,77,66,95,0,0,0,0,0,4,8,5,7,2,6,9,7,17,10,"chic","chic","chic","chic","chic","Monday","Sunday","Saturday","Friday","Thursday",74,79,78,73,77,86,88,91,82,89,61,69,64,64,64,61.9,66,68,61.2,69.3,NA,NA,NA,NA,NA,32.083727322,14.639325067,39.6420798901,34.6618340573,56.80392562,11.975348365,12.758727034,15.758727034,8.758727034,21.0587270338,26.9760644106,32.430508606,31.845941163,29.7174029339,34.503680787,25.363667762,21.728683197,27.3223560892,25.026192439,27.2920519946,6.2860319858,5.708271414,5.5262616218,4.4493736238,2.5845993585,832.97597916,547.55504649,607.28544199,566.35261109,651.75146269,73,"Jun",1998,FALSE,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,32,202,32
"1998-06-25",5,4,47,80,0,4,8,"chic","Thursday",83,95,70,70.8,NA,66.617780268,20.3587270338,41.959948413,21.275677612,3.8279935606,400.43521799,"1998-06-24","1998-06-23","1998-06-22","1998-06-21","1998-06-20",2,5,0,7,6,4,1,2,1,2,42,32,43,43,46,73,64,64,74,77,0,0,0,0,0,3,3,4,8,5,7,4,6,9,7,"chic","chic","chic","chic","chic","Wednesday","Tuesday","Monday","Sunday","Saturday",83,74,74,79,78,94,87,86,88,91,71,61,61,69,64,70.2,60.6,61.9,66,68,NA,NA,NA,NA,NA,74.606267218,38.5842286505,32.083727322,14.639325067,39.6420798901,24.4587270338,14.758727034,11.975348365,12.758727034,15.758727034,34.970056938,39.885279766,26.9760644106,32.430508606,31.845941163,30.2033856785,30.2208066932,25.363667762,21.728683197,27.3223560892,5.2928954688,7.2935642857,6.2860319858,5.708271414,5.5262616218,617.24910479,866.179543347,832.97597916,547.55504649,607.28544199,75,"Jun",1998,FALSE,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,33,217,33
"1998-07-23",3,2,46,69,0,6,8,"chic","Thursday",73,81,65,56.6,NA,38.159011533,12.794947506,19.646352444,23.765504915,3.8090568353,567.30750688,"1998-07-22","1998-07-21","1998-07-20","1998-07-19","1998-07-18",4,5,10,11,3,2,5,5,5,3,44,56,35,37,33,79,77,71,68,65,0,0,0,0,0,7,3,6,3,6,9,8,11,8,9,"chic","chic","chic","chic","chic","Wednesday","Tuesday","Monday","Sunday","Saturday",76,85,79,81,77,81,94,91,91,88,70,76,67,70,66,67.6,72.9,68.1,71.8,65.5,NA,NA,NA,NA,NA,24.595521483,57.211353131,37.1810501005,33.462691175,63.473479012,8.894947506,NA,NA,NA,NA,17.850471695,34.037708253,26.4661504297,32.886071657,30.659841486,29.4225864671,23.691574231,27.7456422516,18.590346451,32.3101833969,4.1002169905,3.2156958088,3.9539688614,2.2343759396,6.1274124692,575.23450784,472.64253587,632.25000682,341.32543592,733.26097201,75,"Jul",1998,FALSE,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,34,225,34
"1999-06-09",5,8,49,80,0,3,11,"chic","Wednesday",79,90,67,63.2,NA,48.151190476,NA,25.0276600666,36.971585106,7.0467903324,919.80207907,"1999-06-08","1999-06-07","1999-06-06","1999-06-05","1999-06-04",7,4,6,5,2,7,7,5,5,5,42,38,43,40,46,85,74,76,78,88,0,0,0,0,0,4,1,7,4,2,11,8,12,9,7,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",80,81,80,75,64,92,88,91,89,78,68,73,69,60,50,63.2,63.8,69.9,68,56.6,NA,NA,NA,NA,NA,36.2308608055,31.316025641,49.321520146,30.478846348,31.228113553,NA,NA,NA,17.253663704,NA,36.226647279,33.472004934,29.7213993356,27.1608236228,30.9636746815,29.893868157,22.853844814,18.128217504,24.254590191,25.120491276,9.5626578953,6.1328054639,3.5614245859,1.9827554633,3.7307668806,938.45216045,735.48711919,645.43332997,759.83849234,837.755267382,78,"Jun",1999,FALSE,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,35,239,35
"1999-09-03",7,3,46,82,0,4,7,"chic","Friday",76,90,62,61.5,NA,76.93613871,45.510457423,47.018089275,44.678991549,9.9211155945,1095.58501925,"1999-09-02","1999-09-01","1999-08-31","1999-08-30","1999-08-29",1,5,5,2,4,2,1,6,2,4,40,25,45,36,39,66,58,79,67,80,0,0,0,0,0,4,2,1,2,9,6,3,7,4,13,"chic","chic","chic","chic","chic","Thursday","Wednesday","Tuesday","Monday","Sunday",74,70,65,62,69,90,85,78,69,74,57,55,52,55,63,62.1,57.3,54.4,51.8,56,NA,NA,NA,NA,NA,98.131621004,78.137100456,31.096004566,16.191894973,12.257648403,NA,NA,NA,NA,NA,38.777417203,34.706435127,23.0039566654,23.4572280995,28.7622017537,51.015526559,38.331915013,23.844677454,13.498288055,7.580565224,10.032844678,9.0812827894,6.4815723766,5.5758708582,2.1953507577,1424.24690249,1047.46733529,825.9631864186,613.21163717,363.19288117,84,"Sep",1999,FALSE,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE,36,206,36
"2000-08-10",4,2,43,62,0,4,6,"chic","Thursday",74,86,61,62.3,NA,32.5787598469,13.226110958,21.5744641998,25.087657063,3.7104347767,689.82009562,"2000-08-09","2000-08-08","2000-08-07","2000-08-06","2000-08-05",3,6,0,4,4,4,7,6,2,1,46,36,44,49,41,85,81,83,78,72,0,0,0,0,0,3,6,3,4,7,7,13,9,6,8,"chic","chic","chic","chic","chic","Wednesday","Tuesday","Monday","Sunday","Saturday",79,77,76,78,67,88,84,85,88,75,69,70,66,68,58,67,69.4,66.5,70.6,61.3,NA,NA,NA,NA,NA,44.384389671,30.384389671,19.384389673,36.384389671,40.384389671,14.856710796,10.344864766,13.072868983,22.0567107955,18.3145914425,24.5364150575,18.423453091,17.045240522,28.1045998221,22.1872952623,21.018519194,23.073908453,22.498584562,17.507240226,27.3023791146,2.6037577577,4.2402257857,2.4182334727,0.6765668057,1.3513768057,505.92454358,526.99797938,581.40619188,428.84121028,512.52396608,69,"Aug",2000,FALSE,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,37,228,37
"2000-08-14",5,4,30,60,0,2,6,"chic","Monday",76,86,65,67.9,NA,64.384389671,26.834553776,28.1054244588,29.0696260388,7.7165941971,662.44483924,"2000-08-13","2000-08-12","2000-08-11","2000-08-10","2000-08-09",1,8,3,4,3,2,5,7,2,4,54,43,41,43,46,80,79,69,62,85,0,0,0,0,0,2,4,2,4,3,4,9,9,6,7,"chic","chic","chic","chic","chic","Sunday","Saturday","Friday","Thursday","Wednesday",74,71,71,74,79,81,83,80,86,88,66,59,62,61,69,62.5,61,60.8,62.3,67,NA,NA,NA,NA,NA,26.384389671,31.384389671,26.384389671,32.5787598469,44.384389671,13.750529082,12.756710796,10.656710796,13.226110958,14.856710796,24.1899912749,22.3651620867,16.842200955,21.5744641998,24.5364150575,23.500295781,24.704413737,22.235274355,25.087657063,21.018519194,7.1640337805,3.4852127347,2.1680434727,3.7104347767,2.6037577577,514.96937878,766.358267661,663.80121013,689.82009562,505.92454358,87,"Aug",2000,FALSE,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,38,219,38
"1987-07-14",6,7,77,104,0,6,13,"la","Tuesday",69.75,81,62,61,82.3125,53.9596674873,NA,39.845787629,42.636612682,2.3072960446,605.975367,"1987-07-13","1987-07-12","1987-07-11","1987-07-10","1987-07-09",6,8,12,8,8,8,6,4,3,3,81,78,83,59,67,104,99,113,82,86,0,0,0,0,0,4,4,2,5,5,12,10,6,8,8,"la","la","la","la","la","Monday","Sunday","Saturday","Friday","Thursday",68.5,70,67.25,66.25,68,82,82,73,71,74,61,63,63,62,63,60.75,59.8125,58.375,57.75,58.75,80.375,78.75,77.375,75.25,77.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.09530196,40.854219185,31.5517410376,20.658848106,31.6394103825,45.8052621579,32.270374364,29.848495965,31.418237366,29.943275515,2.7422998581,0.5632106161,0.4212947875,0.6562089227,-0.0817497007000001,892.0606267,417.0007654,511.1712521,535.5917162,391.0672088,100,"Jul",1987,FALSE,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,39,307,39
"1987-07-31",7,4,75,115,0,3,7,"la","Friday",71.75,87,61,59.0625,65.5625,NA,NA,52.371929064,69.388855325,5.5896903341,2191.0875608,"1987-07-30","1987-07-29","1987-07-28","1987-07-27","1987-07-26",4,3,6,8,6,4,3,7,6,7,77,74,72,82,72,110,93,97,119,105,0,0,0,0,0,5,7,0,0,5,9,10,7,6,12,"la","la","la","la","la","Thursday","Wednesday","Tuesday","Monday","Sunday",70.75,70,69.75,69.5,69.25,86,82,80,78,79,60,62,63,62,61,58.25,60.0625,60.6875,62.375,60,67.4375,76,79.5,81.25,71.1875,NA,NA,NA,NA,43.623152709,NA,NA,NA,NA,NA,42.884947955,45.186991973,41.676537329,39.233040175,49.202622148,57.889922036,49.6649232288,42.235961212,43.1583829557,43.7861881806,4.9598595878,2.8353975181,2.5885092336,3.270670568,3.3748574794,1697.9006605,1194.4859759,1021.7443099,957.1054336,1134.634809,108,"Jul",1987,FALSE,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,40,318,40
"1987-08-10",4,4,70,94,0,4,8,"la","Monday",71.25,82,64,62.3125,76.5,NA,NA,33.2086016908,42.9653420914,2.076518243,775.6962689,"1987-08-09","1987-08-08","1987-08-07","1987-08-06","1987-08-05",9,12,NA,NA,7,4,7,2,5,4,69,78,50,78,70,99,109,83,111,91,0,0,0,0,0,6,12,5,4,6,10,19,7,9,10,"la","la","la","la","la","Sunday","Saturday","Friday","Thursday","Wednesday",70.75,71.5,71.5,71,72,82,83,77,80,78,63,64,63,63,65,61,61.9375,63.625,63.375,64,74.875,79.3125,81.5625,84.1875,80.9375,NA,NA,74.205480295,NA,NA,NA,NA,NA,NA,NA,39.3074555,40.83592155,33.5122821573,36.341463509,34.764994568,39.480922168,38.56630029,40.320790284,46.0344747197,46.378078808,0.6356908983,1.2148854325,2.1526695131,4.1056661794,2.9381188271,678.2521078,644.553375,707.309875,890.1079369,952.0393473,111,"Aug",1987,FALSE,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,41,302,41
"1987-08-12",5,6,58,91,0,1,7,"la","Wednesday",70.5,83,63,60.25,78.375,NA,NA,23.630560937,35.221595065,1.2870970381,494.9530574,"1987-08-11","1987-08-10","1987-08-09","1987-08-08","1987-08-07",8,4,9,12,NA,3,4,4,7,2,92,70,69,78,50,111,94,99,109,83,0,0,0,0,0,5,4,6,12,5,8,8,10,19,7,"la","la","la","la","la","Tuesday","Monday","Sunday","Saturday","Friday",71.75,71.25,70.75,71.5,71.5,82,82,82,83,77,65,64,63,64,63,61.3125,62.3125,61,61.9375,63.625,75.375,76.5,74.875,79.3125,81.5625,50.928571428,NA,NA,NA,74.205480295,NA,NA,NA,NA,NA,33.7261112455,33.2086016908,39.3074555,40.83592155,33.5122821573,39.757303552,42.9653420914,39.480922168,38.56630029,40.320790284,2.159969997,2.076518243,0.6356908983,1.2148854325,2.1526695131,688.1924792,775.6962689,678.2521078,644.553375,707.309875,92,"Aug",1987,FALSE,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,TRUE,42,296,42
"1988-07-08",8,5,72,106,0,5,10,"la","Friday",70.25,84,62,59.6875,77.9375,59.8190413031,22.861064146,37.665645075,38.645478487,1.8842970429,664.3006334,"1988-07-07","1988-07-06","1988-07-05","1988-07-04","1988-07-03",5,6,9,11,7,7,9,6,8,7,72,61,79,73,78,103,101,108,101,104,0,0,0,0,0,7,4,8,3,9,14,13,14,11,16,"la","la","la","la","la","Thursday","Wednesday","Tuesday","Monday","Sunday",71.5,71.25,69.25,68,67.5,84,83,81,75,75,63,63,60,62,62,60.25,57.6875,58.5625,58.0625,58.375,73.5,62.9375,71.875,76.25,76.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.141728046,41.298128983,35.420717689,37.13331661,49.000270305,43.5351097817,49.0964074992,38.734826114,22.570349914,22.167410175,2.7000265482,2.1089459064,1.3702020784,0.1335856277,-0.7897810538,819.493156,1075.9215345,657.3882396,100.778563,171.5274771,76,"Jul",1988,FALSE,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE,43,310,43
